,Unnamed: 0,Unnamed: 0.1,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
918,1624,1636,2,2,0,0,0,4,0,0,0,0,-10000000000,-10000000000,0,0,0,20000000000,0,0,0,0,15,171,3.3095890411,3004,9144,0.006,3,5,-0.14,-0.14,0.0,-0.005,21925,20073,7286,171,-0.08,0.0036058484,2,1
861,1373,1385,4,0,0,0,8,8,0,0,0,0,28500000000,0,0,0,-13500000000,-15000000000,0,0,0,0,1,283,2.0794520548,2812,10810,-0.001,1,3,-0.145,-0.151,0.006,0.009000000000000001,20935,19230,5537,283,-0.0288313767,-0.0282106927,1,1
743,916,924,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,219,25.3753424658,1002,3108,0.009000000000000001,25,-1,0.66,0.655,0.005,0.01,30171,25645,1193,219,-0.1,-0.0024596774,2,1
743,916,924,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,219,25.3753424658,1002,3108,0.009000000000000001,25,-1,0.66,0.655,0.005,0.01,30171,25645,1193,219,-0.1,-0.0024596774,2,1
492,9,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,16.098630137,2011,6069,0.001,10,25,0.35,0.355,-0.005,0.005,3993,3993,682,69,-0.11,0.0099471564,2,1
937,1702,1714,21,1,0,0,0,8,0,0,0,0,-13900000000,13900000000,0,0,0,0,0,0,0,0,1,109,4.8301369863,3005,10497,0.003,3,5,-0.104,-0.109,0.005,0.006,47149,40921,11523,109,-0.011624264099999998,0.0050378925,0,1
918,1624,1636,2,2,0,0,0,4,0,0,0,0,-10000000000,-10000000000,0,0,0,20000000000,0,0,0,0,15,171,3.3095890411,3004,9144,0.006,3,5,-0.14,-0.14,0.0,-0.005,21925,20073,7286,171,-0.08,0.0036058484,2,1
912,1608,1620,3,0,0,0,8,0,0,0,0,0,-19200000000,0,0,0,19200000000,0,0,0,0,0,1,238,3.3342465753,3005,10497,0.003,3,5,-0.129,-0.134,0.005,0.006,47219,40063,24303,238,0.0,0.006014191800000001,2,1
672,757,763,13,2,0,0,2,1,0,0,0,0,25000000000,-24700000000,0,0,0,-300000000,0,0,0,0,11,47,17.0410958904,2009,4992,-0.017,10,25,0.375,0.38,-0.005,-0.005,40400,32734,16935,47,-0.0650622776,-0.0128337433,1,1
682,773,779,2,2,0,0,3,1,0,0,0,0,14800000000,-14800000000,0,0,-500000000,500000000,0,0,0,0,9,79,17.6191780822,2013,3930,0.003,10,25,0.45,0.445,0.005,0.01,39555,32982,19568,79,-0.073143108,-0.053897971,0,1
753,940,949,2,0,0,0,2,0,0,0,0,0,500000000,0,0,0,-500000000,0,0,0,0,0,3,137,26.0520547945,1003,2379,-0.004,25,-1,0.655,0.665,-0.01,-0.005,18788,15562,4837,137,-0.01,0.0058913955,2,1
832,1272,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,222,2.0,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,23150,20903,8868,222,-0.5,-0.51,1,1
975,1873,1885,28,0,1,0,2,3,0,0,0,0,53600000000,0,-62300000000,0,-1700000000,10400000000,0,0,0,0,13,158,5.3287671233000005,4506,10921,0.006,5,10,-0.1,-0.104,0.004,-0.009000000000000001,70511,63003,15405,158,-0.008206203399999999,-0.0045772266,0,1
720,856,862,25,2,0,0,10,36,1,0,0,0,2500000000,6300000000,0,0,-6200000000,10000000000,-12600000000,0,0,0,3,207,19.5506849315,2017,5475,-0.006999999999999999,10,25,0.551,0.56,-0.009000000000000001,-0.005,37182,29768,5554,207,-0.0996006144,-0.07000487650000001,1,1
1050,2450,2469,2,1,0,0,0,0,0,0,0,0,5000000000,-5000000000,0,0,0,0,0,0,0,0,4,53,0.8356164384,702,5772,0.042,-1,1,-0.16899999999999998,-0.173,0.004,0.001,29125,24795,12293,53,-0.085,0.0098217469,0,1
887,1473,1485,4,1,0,0,6,2,0,0,0,0,-200000000000,200000000000,0,0,0,0,0,0,0,0,1,182,1.8273972603,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,92891,73841,57957,182,-0.0757621247,0.0035019885000000003,2,1
837,1302,1314,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,210,1.498630137,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.004,26139,20845,14581,210,-0.4,-0.41,2,1
887,1473,1485,4,1,0,0,6,2,0,0,0,0,-200000000000,200000000000,0,0,0,0,0,0,0,0,1,182,1.8273972603,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,92891,73841,57957,182,-0.0757621247,0.0035019885000000003,2,1
680,769,775,2,1,0,0,8,4,0,0,0,0,2100000000,-2000000000,0,0,-100000000,0,0,0,0,0,3,24,17.298630137,2017,5475,-0.006999999999999999,10,25,0.4,0.41,-0.01,-0.005,38530,32797,13151,24,-0.06777777780000001,0.0092977605,0,1
639,661,667,4,0,0,0,6,1,0,0,0,0,-200000000,0,0,0,-300000000,500000000,0,0,0,0,3,216,15.0465753425,2017,5475,-0.006999999999999999,10,25,0.275,0.28,-0.005,-0.005,11997,10941,5011,216,-0.06,-0.1120175439,0,1
702,820,826,2,10,0,0,12,11,0,0,0,0,-900000000,-19500000000,0,0,0,20400000000,0,0,0,0,2,227,18.8301369863,2006,4580,-0.01,10,25,0.526,0.52,0.006,-0.005,36320,30918,17982,227,-0.0730434783,0.0048707681,1,1
592,464,469,2,1,0,0,0,0,0,0,0,0,-4000000000,4000000000,0,0,0,0,0,0,0,0,4,175,13.095890411,2011,6069,0.001,10,25,0.193,0.195,-0.002,0.005,12586,10022,2013,175,-0.085,0.0093566176,2,1
673,758,764,2,1,0,0,8,18,1,0,0,0,24400000000,-25000000000,0,0,2800000000,-2400000000,200000000,0,0,0,3,47,17.0465753425,2017,5475,-0.006999999999999999,10,25,0.385,0.39,-0.005,-0.005,40400,32734,16932,47,-0.065,0.0099480564,0,1
1002,2014,2026,15,0,0,0,21,9,0,0,0,0,-8200000000,0,0,0,20700000000,-12500000000,0,0,0,0,3,147,8.0410958904,4505,10517,-0.006,5,10,-0.025,-0.025,0.0,0.0,81759,65568,57624,147,-0.07020072990000001,0.0091834165,0,1
530,233,237,2,1,0,0,2,0,0,0,0,0,4700000000,-1000000000,0,0,-3700000000,0,0,0,0,0,9,96,24.3753424658,2013,3930,0.003,10,25,0.64,0.635,0.005,0.01,30111,25619,3874,96,-0.045,0.0098378691,0,1
872,1424,1436,2,2,0,0,1,0,0,0,0,0,61800000000,-61900000000,0,0,100000000,0,0,0,0,0,11,181,2.7808219177999995,2801,4911,-0.008,1,3,-0.111,-0.13,0.019,0.004,25085,20116,8421,181,-0.06,0.0087950049,0,1
730,871,877,7,1,0,0,0,0,0,0,0,0,6300000000,-6300000000,0,0,0,0,0,0,0,0,9,56,10.112328767100001,2013,3930,0.003,10,25,0.045,0.041,0.004,0.005,16709,14575,8088,56,-0.09,0.0095797414,2,1
955,1754,1766,3,21,0,0,12,8,0,0,0,0,-13300000000,17400000000,0,0,-5600000000,1500000000,0,0,0,0,7,264,4.095890411,3004,8789,0.003,3,5,-0.14,-0.14,0.0,-0.001,76511,65592,60885,264,-0.0905925926,-0.012859025,0,1
511,121,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,148,19.0821917808,2006,4580,-0.01,10,25,0.47,0.465,0.005,-0.005,6553,5998,939,148,-0.08,0.0099213949,2,1
776,1011,1020,2,3,0,0,0,0,0,0,0,0,5400000000,-5400000000,0,0,0,0,0,0,0,0,9,140,28.1260273973,1002,3108,0.009000000000000001,25,-1,0.725,0.725,0.0,0.01,26120,21971,18470,140,-0.0971825397,0.009873798100000001,2,1
675,760,766,7,4,0,0,2,2,3,0,0,0,-2100000000,600000000,0,0,1500000000,0,0,0,0,0,15,47,17.0657534247,2019,7279,0.003,10,25,0.385,0.381,0.004,-0.019,40400,32734,16932,47,-0.07,0.0099597648,0,1
641,663,669,6,0,0,0,5,1,2,0,0,0,1300000000,0,0,0,-300000000,-1000000000,0,0,0,0,15,216,15.0657534247,2019,7279,0.003,10,25,0.275,0.27,0.005,-0.015,11997,10941,5011,216,-0.105,0.0071730342,1,1
695,807,813,2,2,0,0,10,5,1,0,0,0,-9800000000,0,0,0,11500000000,-3000000000,1300000000,0,0,0,3,256,18.298630137,2017,5475,-0.006999999999999999,10,25,0.46,0.465,-0.005,-0.005,37666,32859,19028,256,-0.060967741900000004,0.0096737627,0,1
497,35,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,186,16.8465753425,2011,6069,0.001,10,25,0.375,0.38,-0.005,0.005,4998,4998,1447,186,-0.11,-0.08,2,1
682,773,779,2,2,0,0,3,1,0,0,0,0,14800000000,-14800000000,0,0,-500000000,500000000,0,0,0,0,9,79,17.6191780822,2013,3930,0.003,10,25,0.45,0.445,0.005,0.01,39555,32982,19568,79,-0.073143108,-0.053897971,0,1
899,1510,1522,1,0,0,0,8,11,0,0,0,0,-1600000000,0,0,0,0,1600000000,0,0,0,0,7,156,2.3452054795,2804,11013,0.006999999999999999,1,3,-0.16,-0.16399999999999998,0.004,-0.001,29965,24553,17202,156,-0.1381151832,-0.1818443804,0,1
999,2000,2012,1,0,0,0,41,17,4,1,0,0,-700000000,0,0,0,19700000000,-8600000000,1100000000,-11500000000,0,0,9,129,7.8602739726,4503,9721,-0.001,5,10,-0.035,-0.045,0.01,0.005,75442,65610,62722,129,-0.1888875306,-0.1983700787,1,1
991,1958,1970,11,1,0,1,23,9,0,0,0,0,19200000000,-22800000000,0,5000000000,-33900000000,32500000000,0,0,0,0,2,75,6.8219178082,4507,11463,-0.009000000000000001,5,10,-0.073,-0.079,0.006,-0.005,76633,65544,54690,75,-0.05727272730000001,-0.0442180095,1,1
1033,2206,2218,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,7.041095890399999,4505,10517,-0.006,5,10,-0.07,-0.07,0.0,0.0,5989,5989,1783,40,-0.1,-0.075,2,1
904,1527,1539,2,0,0,0,12,27,0,0,0,0,-3700000000,0,0,0,400000000,3300000000,0,0,0,0,1,163,2.8301369863,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.005,84655,70411,56410,163,-0.0854950663,-0.0925540765,1,1
651,689,695,11,1,0,2,2,1,0,0,0,0,500000000,-1000000000,0,0,0,500000000,0,0,0,0,11,44,15.542465753399998,2009,4992,-0.017,10,25,0.29,0.295,-0.005,-0.005,12752,11002,3198,44,-0.0478125,0.0099180994,0,1
819,1194,1205,4,0,1,0,3,1,0,0,0,0,-65500000000,0,66900000000,0,-4400000000,3000000000,0,0,0,0,1,107,1.3315068493,2812,10810,-0.001,1,3,-0.155,-0.16,0.005,0.01,58521,51923,18031,107,-0.0033375764000000002,-0.08223915200000001,2,1
703,821,827,2,5,0,0,8,13,2,0,0,0,21800000000,-22800000000,0,0,0,1000000000,0,0,0,0,4,227,18.849315068499997,2011,6069,0.001,10,25,0.55,0.555,-0.005,0.01,36320,30918,17982,227,-0.07590551179999999,0.0092757134,0,1
625,586,592,5,0,0,0,1,0,0,0,0,0,-2000000000,0,0,0,2000000000,0,0,0,0,0,15,121,14.3150684932,2019,7279,0.003,10,25,0.235,0.231,0.004,-0.014,10993,10002,1380,121,-0.0064285714,0.006541191,0,1
555,348,353,2,1,0,0,0,0,0,0,0,0,2400000000,-2400000000,0,0,0,0,0,0,0,0,15,18,11.3150684932,2019,7279,0.003,10,25,0.099,0.094,0.005,-0.011,8731,7363,2269,18,-0.085,0.0094883721,0,1
982,1912,1924,30,0,0,0,20,3,0,0,0,0,2200000000,0,0,0,-4200000000,2000000000,0,0,0,0,9,173,6.1095890411000005,4503,9721,-0.001,5,10,-0.1,-0.11,0.01,0.005,77737,65543,40396,173,-0.095,-0.0125243006,1,1
882,1462,1474,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,152,1.3068493151,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,57971,49043,42346,152,-0.01,0.0099652898,2,1
969,1849,1861,8,1,0,0,0,0,0,0,0,0,-9200000000,9200000000,0,0,0,0,0,0,0,0,1,258,4.8328767123,3005,10497,0.003,3,5,-0.1,-0.105,0.005,0.005,6992,6992,2153,258,-0.055,-0.085,2,1
896,1506,1518,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,153,2.2821917808000003,2801,4911,-0.008,1,3,-0.114,-0.135,0.021,0.004,56775,49450,28933,153,-0.01,0.0081726418,0,1
566,383,388,30,0,0,0,2,0,0,0,0,0,500000000,0,0,0,-500000000,0,0,0,0,0,11,55,11.7863013699,2009,4992,-0.017,10,25,0.11,0.11,0.0,-0.005,18635,16478,3445,55,-0.08,0.0099949826,0,1
940,1716,1728,11,1,0,0,9,3,0,0,0,0,202400000000,-200000000000,0,0,-2600000000,200000000,0,0,0,0,13,284,3.0767123288,3005,11289,0.006999999999999999,3,5,-0.145,-0.145,0.0,-0.01,82636,68703,60796,284,-0.0802046141,0.008133632200000001,0,1
1002,2014,2026,15,0,0,0,21,9,0,0,0,0,-8200000000,0,0,0,20700000000,-12500000000,0,0,0,0,3,147,8.0410958904,4505,10517,-0.006,5,10,-0.025,-0.025,0.0,0.0,81759,65568,57624,147,-0.07020072990000001,0.0091834165,0,1
762,968,977,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,243,26.797260274,1007,2811,-0.004,25,-1,0.665,0.675,-0.01,-0.005,20365,17373,5372,243,-0.08,0.009771261,2,1
967,1776,1788,7,13,0,2,5,13,0,0,0,0,-310200000000,271000000000,0,0,19300000000,19900000000,0,0,0,0,1,197,4.8301369863,3005,10497,0.003,3,5,-0.11,-0.115,0.005,0.005,23993,22065,37912,197,-0.07345874250000001,-0.07211147080000001,0,1
977,1881,1893,32,2,0,0,7,30,0,0,0,0,29300000000,-7100000000,0,0,-7700000000,-14500000000,0,0,0,0,2,158,5.3232876712,4507,11463,-0.009000000000000001,5,10,-0.1,-0.105,0.005,-0.005,70511,63003,15405,158,-0.055542681100000005,-0.0652735906,0,1
812,1169,1179,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,91,1.0931506849,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.004,20749,17461,10283,91,0.0,-0.1245142857,2,1
823,1209,1220,4,1,0,0,1,1,0,0,0,0,-10000000000,10000000000,0,0,100000000,-100000000,0,0,0,0,11,246,1.5315068493,2801,4911,-0.008,1,3,-0.115,-0.14,0.025,0.005,20840,17299,10058,246,-0.035,0.0061899791000000004,2,1
510,120,124,2,1,0,0,0,0,0,0,0,0,-13000000000,13000000000,0,0,0,0,0,0,0,0,15,25,18.8164383562,2019,7279,0.003,10,25,0.45,0.445,0.005,-0.02,5379,4998,949,25,-0.105,-8.29384e-05,1,1
932,1683,1695,2,2,0,0,9,9,0,0,0,0,-7000000000,0,0,0,12000000000,-5000000000,0,0,0,0,11,150,4.2849315068000005,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,46662,40010,11716,150,-0.0709079869,0.0086627301,1,1
1017,2079,2091,65,7,0,1,58,32,2,0,0,0,-27700000000,82700000000,0,-5000000000,-59500000000,15500000000,-6000000000,0,0,0,2,133,9.8219178082,4507,11463,-0.009000000000000001,5,10,0.045,0.04,0.005,-0.005,25262,21754,51611,133,-0.0479041864,0.0004231923,0,1
981,1910,1922,2,2,0,0,40,66,2,0,0,0,-14600000000,0,0,0,-13300000000,28500000000,-600000000,0,0,0,13,173,6.0767123288,4506,10921,0.006,5,10,-0.085,-0.08900000000000001,0.004,-0.009000000000000001,77737,65543,40396,173,-0.0027638640000000004,0.0016245876999999998,0,1
773,999,1008,4,1,0,0,0,0,0,0,0,0,-42000000000,42000000000,0,0,0,0,0,0,0,0,15,236,27.5753424658,1003,3253,0.002,25,-1,0.7090000000000001,0.7,0.009000000000000001,-0.02,22809,18373,14100,236,-0.0859375,-0.07501768,0,1
833,1273,1285,2,1,0,0,0,0,0,0,0,0,-100000000000,100000000000,0,0,0,0,0,0,0,0,13,228,1.2273972603,2805,12807,0.009000000000000001,1,3,-0.17,-0.17,0.0,-0.01,22999,21459,10971,228,-0.08,-0.042333333300000005,2,1
586,445,450,15,0,0,0,4,4,0,0,0,0,300000000,0,0,0,-800000000,500000000,0,0,0,0,4,167,12.843835616400002,2011,6069,0.001,10,25,0.18,0.185,-0.005,0.006,25152,20080,3568,167,-0.09,-0.080002107,0,1
728,869,875,8,0,0,0,7,3,0,0,0,0,-1400000000,0,0,0,500000000,900000000,0,0,0,0,2,56,10.0739726027,2006,4580,-0.01,10,25,0.05,0.045,0.005,-0.005,16709,14575,8088,56,-0.0812121212,0.0093054688,1,1
722,858,864,27,5,0,0,3,5,6,0,0,0,9400000000,-1600000000,0,0,500000000,-7000000000,-1300000000,0,0,0,15,207,19.569863013699997,2019,7279,0.003,10,25,0.555,0.546,0.009000000000000001,-0.019,37182,29768,5554,207,-0.0751452599,-0.07500795099999999,0,1
876,1437,1449,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,1.0931506849,2804,11013,0.006999999999999999,1,3,-0.185,-0.19,0.005,0.004,62023,49254,42529,29,-0.01,-0.022619203100000002,2,1
710,832,838,2,5,0,0,5,2,0,0,0,0,200000000,-500000000,0,0,-100000000,400000000,0,0,0,0,9,27,19.1205479452,2013,3930,0.003,10,25,0.575,0.57,0.005,0.01,36912,29978,14234,27,-0.08814658800000001,0.0042308564,0,1
994,1977,1989,6,1,0,1,19,15,0,0,0,0,-47400000000,7200000000,0,2200000000,4000000000,34000000000,0,0,0,0,2,132,7.3260273973,4507,11463,-0.009000000000000001,5,10,-0.045,-0.05,0.005,-0.005,71831,66086,51223,132,-0.0685943775,-0.0086980986,0,1
843,1325,1337,2,2,0,0,4,6,0,0,0,0,0,0,0,0,2000000000,-2000000000,0,0,0,0,11,108,1.602739726,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,25555,20942,12452,108,-0.0673919234,-0.015549036,1,1
763,971,980,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,243,26.821917808200002,1003,3253,0.002,25,-1,0.684,0.675,0.009000000000000001,-0.02,20365,17373,5372,243,-0.08,0.0097131904,0,1
1049,2440,2459,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,215,0.5890410959000001,702,5772,0.042,-1,1,-0.14800000000000002,-0.14800000000000002,0.0,0.001,26979,24689,14189,215,-0.1,-0.1,0,1
828,1220,1231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,211,1.8219178082,2805,12807,0.009000000000000001,1,3,-0.16899999999999998,-0.16399999999999998,-0.005,-0.009000000000000001,37863,34430,7008,211,-0.12,0.0055147373,2,1
880,1453,1465,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,127,1.3068493151,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,27192,24660,14770,127,-0.08,0.009278350500000001,2,1
878,1446,1458,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,1.3315068493,2812,10810,-0.001,1,3,-0.16,-0.165,0.005,0.01,27192,24660,14690,127,-0.12,-0.0059673025000000005,1,1
790,1065,1074,2,0,0,0,15,4,0,0,0,0,-2600000000,0,0,0,2900000000,-300000000,0,0,0,0,3,176,29.306849315100003,1003,2379,-0.004,25,-1,0.82,0.83,-0.01,-0.005,25440,21704,9470,176,-0.16016666670000002,0.0035392535,1,1
702,820,826,2,10,0,0,12,11,0,0,0,0,-900000000,-19500000000,0,0,0,20400000000,0,0,0,0,2,227,18.8301369863,2006,4580,-0.01,10,25,0.526,0.52,0.006,-0.005,36320,30918,17982,227,-0.0730434783,0.0048707681,1,1
1184,2258,2272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,195,9.2438356164,4507,10756,-0.003,5,10,-0.019,-0.025,0.006,-0.015,7060,6468,3017,195,-0.11,0.01,2,2
1328,591,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,16.150684931500006,2002,6225,0.005,10,25,0.24,0.24,0.0,0.0,10993,10080,2722,49,-0.02,0.0088459557,2,2
1295,815,821,0,1,0,0,7,4,0,0,0,0,0,-4000000000,0,0,18300000000,-24000000000,0,0,0,0,8,80,18.5287671233,2009,4236,-0.005,10,25,0.485,0.48,0.005,-0.025,40742,32756,14825,80,-0.06852737090000001,0.0091773295,2,2
1331,2277,2292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8.0410958904,4505,10517,-0.006,5,10,-0.02,-0.02,0.0,0.0,7632,6469,4001,5,0.0,0.01,2,2
1158,429,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8300000000,0,0,0,0,5,52,12.501369862999999,2002,6225,0.005,10,25,0.145,0.145,0.0,0.0,10990,10049,1916,52,-0.065210486,0.0099969029,2,2
1249,2094,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,6.9369863014,4503,17126,0.0,5,10,-0.065,-0.065,0.0,0.001,6991,6991,6937,248,-0.11,0.0031451613,2,2
1214,1428,1440,2,1,0,0,0,0,0,0,0,0,10000000000,-10000000000,0,0,0,0,0,0,0,0,7,273,1.0931506849,2804,11013,0.006999999999999999,1,3,-0.185,-0.19,0.005,0.004,30992,24670,19951,273,-0.09,0.01,2,2
1197,1110,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,199,34.4164383562,1007,2811,-0.004,25,-1,0.73,0.74,-0.01,0.0,12455,11987,1864,199,-0.01,0.0040677966000000005,2,2
1073,1962,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,255,8.6520547945,4512,16888,0.014,5,10,-0.054000000000000006,-0.06,0.006,-0.01,78679,65714,17598,255,-0.08898356900000001,0.003497076,2,2
1365,418,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,104,14.156164383599998,2006,4222,0.01,10,25,0.14,0.14,0.0,0.0,22378,20128,3568,104,-0.065,0.01,2,2
1199,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,18.7287671233,2002,6225,0.005,10,25,0.35,0.35,0.0,-0.005,4994,4994,834,83,-0.11,0.01,2,2
1207,1181,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,94,2.6465753425000003,2806,8089,-0.002,1,3,-0.12,-0.12,0.0,-0.005,20726,17157,6289,94,-0.07,-0.0041176471,2,2
1073,1962,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,255,8.6520547945,4512,16888,0.014,5,10,-0.054000000000000006,-0.06,0.006,-0.01,78679,65714,17598,255,-0.08898356900000001,0.003497076,2,2
1359,1504,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,153,3.9342465753,3004,11719,0.003,3,5,-0.11,-0.11,0.0,-0.001,56775,49450,17202,153,-0.01,0.0081726418,2,2
1514,1451,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,127,2.8931506849,2806,8089,-0.002,1,3,-0.119,-0.12,0.001,-0.005,27192,24660,14890,127,-0.06,0.0032434351000000003,2,2
1080,187,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,212,23.4794520548,2006,4222,0.01,10,25,0.545,0.54,0.005,0.01,17402,14698,3079,212,-0.085,0.01,2,2
1243,2269,2283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,8.0410958904,4505,10517,-0.006,5,10,-0.02,-0.02,0.0,0.0,6996,6489,2358,31,0.0,0.01,2,2
1534,2041,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,205,10.0,4508,17045,-0.001,5,10,0.015,0.015,0.0,0.001,80384,65525,49915,205,-0.0952723312,0.008655894400000001,2,2
1543,1123,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,87,36.4410958904,1000,4491,0.009000000000000001,25,-1,0.77,0.78,-0.01,-0.01,17120,15975,11633,87,-0.08,0.01,2,2
1171,327,332,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,165,11.0438356164,2017,5475,-0.006999999999999999,10,25,0.085,0.09,-0.005,-0.005,8739,7256,1108,165,-0.07,0.01,2,2
1423,2218,2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,149,8.9863013699,4512,16888,0.014,5,10,-0.035,-0.044,0.009000000000000001,-0.01,11997,11997,3081,149,-0.11,0.01,2,2
1088,1089,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,32.2438356164,1003,2049,0.015,25,-1,0.705,0.695,0.01,0.015,7277,7018,2133,16,-0.15,0.0099371711,2,2
1158,429,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8300000000,0,0,0,0,5,52,12.501369862999999,2002,6225,0.005,10,25,0.145,0.145,0.0,0.0,10990,10049,1916,52,-0.065210486,0.0099969029,2,2
1055,1573,1585,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,101,2.8438356164,2804,11013,0.006999999999999999,1,3,-0.15,-0.154,0.004,0.0,5995,5995,4154,101,-0.08,0.01,2,2
1057,611,617,0,2,0,0,1,0,0,0,0,0,0,-10000000000,0,0,1000000000,0,0,0,0,0,8,86,14.7753424658,2009,4236,-0.005,10,25,0.265,0.26,0.005,-0.02,11263,9997,1401,86,-0.07,0.0099044858,2,2
1317,1216,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,81,3.1479452055,3004,11719,0.003,3,5,-0.115,-0.115,0.0,-0.001,39683,34435,16872,81,-0.08281879190000001,0.0070294118000000004,2,2
1067,659,665,0,0,0,0,5,2,0,0,0,0,0,0,0,0,4500000000,-1500000000,0,0,0,0,8,216,15.027397260299999,2009,4236,-0.005,10,25,0.28,0.275,0.005,-0.02,11997,10941,5070,216,-0.0270212766,0.0053159714,2,2
1227,1869,1881,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-14700000000,0,0,0,0,14,157,5.0,3004,11719,0.003,3,5,-0.075,-0.07400000000000001,-0.001,0.0,49270,41867,8693,157,-0.085,0.0098895173,2,2
1180,1898,1910,1,1,0,0,3,1,0,0,0,0,10000000000,-20000000000,0,0,10100000000,-1000000000,0,0,0,0,8,135,5.5205479452,4507,10756,-0.003,5,10,-0.065,-0.07,0.005,-0.01,52050,42739,8693,135,-0.001861413,0.006643026000000001,2,2
