,Unnamed: 0,Unnamed: 0.1,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
610,1289,1301,1,1,0,0,4,4,0,0,0,0,-180000000000,180000000000,0,0,0,0,0,0,0,0,11,231,1.2684931507,2801,4911,-0.008,1,3,-0.12,-0.145,0.025,0.004,24567,20843,9053,231,-0.5,-0.5,1,1
736,1998,2010,2,0,0,0,30,26,1,0,0,0,200000000,0,0,0,-9100000000,10400000000,-1500000000,0,0,0,13,129,7.8273972603,4506,10921,0.006,5,10,-0.025,-0.03,0.005,-0.005,75442,65610,62722,129,-0.1797172237,0.0053838642,1,0
487,174,178,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,214,21.3342465753,2006,4580,-0.01,10,25,0.55,0.545,0.005,-0.005,18225,15593,1655,214,-0.08,-0.065,1,0
616,1320,1332,2,1,0,0,13,13,0,0,0,0,-29400000000,30200000000,0,0,-2400000000,1600000000,0,0,0,0,7,108,1.6657534247,2804,11013,0.006999999999999999,1,3,-0.18,-0.185,0.005,0.005,25555,20942,15657,108,-0.1561034164,-0.16941828250000002,1,1
605,1201,1212,2,0,0,0,3,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,0,15,107,1.3068493151,2801,8916,0.006,1,3,-0.165,-0.165,0.0,-0.001,58521,51923,18031,107,-0.08,0.0096797719,1,0
549,806,812,3,1,0,1,4,3,0,0,0,0,4900000000,300000000,0,-5000000000,2600000000,-2800000000,0,0,0,0,11,256,18.2931506849,2009,4992,-0.017,10,25,0.45,0.455,-0.005,-0.005,37666,32859,19317,256,-0.085,0.008691788,1,0
623,1346,1358,2,5,0,0,13,9,0,0,0,0,25400000000,-34500000000,0,0,37600000000,-28500000000,0,0,0,0,1,179,1.898630137,2812,10810,-0.001,1,3,-0.155,-0.16,0.005,0.01,22771,19882,1677,179,-0.076522696,-0.0123404255,1,1
487,174,178,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,214,21.3342465753,2006,4580,-0.01,10,25,0.55,0.545,0.005,-0.005,18225,15593,1655,214,-0.08,-0.065,1,0
728,1969,1981,2,0,0,0,10,5,0,0,0,0,10000000000,0,0,0,-500000000,-9500000000,0,0,0,0,13,132,7.331506849299999,4506,10921,0.006,5,10,-0.045,-0.05,0.005,-0.005,71831,66086,51223,132,-0.08476190480000001,0.008721416899999999,1,0
557,839,845,2,5,0,0,22,17,3,0,0,0,-8200000000,2000000000,0,0,-300000000,3600000000,2900000000,0,0,0,15,27,19.0684931507,2019,7279,0.003,10,25,0.545,0.54,0.005,-0.016,36912,29978,14464,27,-0.1035460993,0.0086088229,1,0
542,763,769,2,3,0,0,3,2,0,0,0,0,3900000000,-3800000000,0,0,1000000000,-1100000000,0,0,0,0,9,24,17.369863013699998,2013,3930,0.003,10,25,0.43,0.425,0.005,0.01,38530,32797,13151,24,-0.0907246377,0.0099548903,1,1
525,622,628,6,2,0,0,7,4,3,0,0,0,-900000000,0,0,0,-1000000000,-500000000,2400000000,0,0,0,11,168,14.789041095899998,2009,4992,-0.017,10,25,0.255,0.26,-0.005,-0.005,11990,10906,2722,168,-0.065,0.0098812097,1,0
599,1092,1101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,30.8,1007,2811,-0.004,25,-1,0.695,0.705,-0.01,0.0,7277,7018,1222,16,-0.15,0.0099371711,1,1
756,2114,2126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,190,5.5397260274,4505,10517,-0.006,5,10,-0.105,-0.105,0.0,0.0,6994,6994,4893,190,-0.12,-0.0291003861,1,1
646,1498,1510,4,0,0,0,10,5,0,0,0,0,-2800000000,0,0,0,9800000000,-7000000000,0,0,0,0,15,272,2.0547945205,2801,8916,0.006,1,3,-0.154,-0.155,0.001,0.0,26984,24589,12735,272,-0.0955633803,-0.0395592705,1,0
521,584,590,7,0,0,0,6,0,0,0,0,0,8100000000,0,0,0,-8100000000,0,0,0,0,0,11,121,14.2904109589,2009,4992,-0.017,10,25,0.23,0.23,0.0,-0.005,10993,10002,1666,121,-0.15,0.0094479577,1,1
667,1641,1653,3,1,0,0,24,23,0,0,0,0,700000000,12900000000,0,0,0,-14000000000,0,0,0,0,15,89,3.8054794521,3004,9144,0.006,3,5,-0.129,-0.13,0.001,-0.005,48512,40040,13328,89,-0.07790349419999999,0.0095504496,1,0
691,1750,1762,0,0,0,0,19,14,4,0,0,0,0,0,0,0,10100000000,-10100000000,0,0,0,0,11,262,3.7808219178,3003,6580,-0.012,3,5,-0.111,-0.13,0.019,0.0,81832,66585,68972,262,-0.45,-0.4561939103,1,1
733,1987,1999,0,0,0,0,28,30,1,2,0,0,0,0,0,0,-200000000,-3300000000,3500000000,0,0,0,2,252,7.5753424658,4507,11463,-0.009000000000000001,5,10,-0.035,-0.04,0.005,-0.005,27490,21974,17598,252,-0.29863732390000003,-0.3574480969,1,1
582,980,989,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,63,27.0739726027,1003,3253,0.002,25,-1,0.6890000000000001,0.68,0.009000000000000001,-0.02,21252,18394,9163,63,-0.0853125,0.0099325997,1,1
736,1998,2010,2,0,0,0,30,26,1,0,0,0,200000000,0,0,0,-9100000000,10400000000,-1500000000,0,0,0,13,129,7.8273972603,4506,10921,0.006,5,10,-0.025,-0.03,0.005,-0.005,75442,65610,62722,129,-0.1797172237,0.0053838642,1,0
701,1773,1785,0,0,0,0,32,32,2,0,0,0,0,0,0,0,-900000000,900000000,0,0,0,0,11,119,4.5342465753,3003,6580,-0.012,3,5,-0.111,-0.125,0.014,0.001,76228,65244,62273,119,-0.5957058824,-0.6082621951,1,1
483,117,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,18.7917808219,2009,4992,-0.017,10,25,0.44,0.445,-0.005,-0.005,5379,4998,949,25,-0.09,0.0096891192,1,1
676,1684,1696,2,2,0,0,27,6,0,0,0,0,-9900000000,0,0,0,5400000000,4500000000,0,0,0,0,15,150,4.3095890411,3004,9144,0.006,3,5,-0.124,-0.124,0.0,-0.005,46662,40010,11714,150,-0.08,0.008918941000000001,1,0
519,570,575,3,9,0,0,1,0,0,0,0,0,-2200000000,1700000000,0,0,500000000,0,0,0,0,0,2,281,14.328767123299999,2006,4580,-0.01,10,25,0.245,0.24,0.005,-0.005,23624,20045,3730,281,-0.08,0.01,1,0
579,960,969,2,0,0,0,2,1,0,0,0,0,500000000,0,0,0,0,-500000000,0,0,0,0,3,220,26.5534246575,1003,2379,-0.004,25,-1,0.675,0.685,-0.01,-0.005,17905,15511,5557,220,-0.085,0.0099609021,1,0
683,1724,1736,2,2,0,0,9,3,0,0,0,0,400000000,0,0,0,-300000000,-100000000,0,0,0,0,15,284,3.0575342466000004,3004,9144,0.006,3,5,-0.14400000000000002,-0.145,0.001,-0.005,82636,68703,60796,284,-0.0703466026,-0.0213304611,1,1
549,806,812,3,1,0,1,4,3,0,0,0,0,4900000000,300000000,0,-5000000000,2600000000,-2800000000,0,0,0,0,11,256,18.2931506849,2009,4992,-0.017,10,25,0.45,0.455,-0.005,-0.005,37666,32859,19317,256,-0.085,0.008691788,1,0
675,1683,1695,2,2,0,0,9,9,0,0,0,0,-7000000000,0,0,0,12000000000,-5000000000,0,0,0,0,11,150,4.2849315068000005,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,46662,40010,11716,150,-0.0709079869,0.0086627301,1,1
643,1491,1503,5,1,0,0,10,5,0,0,0,0,-311100000000,300000000000,0,0,5100000000,6000000000,0,0,0,0,1,272,2.0794520548,2812,10810,-0.001,1,3,-0.145,-0.151,0.006,0.009000000000000001,26984,24589,12735,272,-0.095,-0.0366087751,1,1
753,2070,2082,19,3,0,0,31,27,5,0,0,0,-9500000000,-9000000000,0,0,46700000000,-27200000000,-1000000000,0,0,0,3,88,9.5424657534,4505,10517,-0.006,5,10,0.025,0.026,-0.001,-0.004,74171,65338,45332,88,-0.0866415094,0.0082476661,1,1
547,786,792,3,0,0,0,6,1,0,0,0,0,-2000000000,0,0,0,0,2000000000,0,0,0,0,11,146,17.7890410959,2009,4992,-0.017,10,25,0.425,0.43,-0.005,-0.005,39639,32761,17596,146,-0.085,-0.0087049766,1,1
771,2371,2389,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,188,9.3260273973,4507,11463,-0.009000000000000001,5,10,0.03,0.025,0.005,-0.005,8666,7299,3517,188,0.0,0.0097255637,1,1
758,2117,2129,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,221,5.8246575342,4506,10921,0.006,5,10,-0.08900000000000001,-0.09,0.001,-0.005,7989,7989,6048,221,-0.08,0.01,1,2
558,842,848,2,6,0,0,9,3,0,0,0,0,35300000000,-36200000000,0,0,-2100000000,3000000000,0,0,0,0,9,103,19.3726027397,2013,3930,0.003,10,25,0.575,0.57,0.005,0.01,36976,29868,7962,103,-0.08208791210000001,0.0093139228,1,0
534,712,718,13,0,0,0,1,2,2,0,0,0,-300000000,0,0,0,-500000000,800000000,0,0,0,0,15,206,15.8136986301,2019,7279,0.003,10,25,0.32,0.315,0.005,-0.015,13305,10977,2513,206,-0.0740540541,0.0096672504,1,1
749,2054,2066,0,0,0,0,39,34,0,2,0,0,0,0,0,0,5720000000,-32620000000,0,26900000000,0,0,3,30,9.0410958904,4505,10517,-0.006,5,10,0.009000000000000001,0.01,-0.001,0.0,80636,65354,68491,30,-0.3580647482,-0.4022132035,1,0
618,1326,1338,0,0,0,0,24,18,2,0,0,0,0,0,0,0,25800000000,-25800000000,0,0,0,0,15,108,1.6273972603,2801,8916,0.006,1,3,-0.17,-0.17,0.0,0.0,25555,20942,12452,108,-0.0992207792,-0.0144975288,1,0
538,748,754,4,0,0,0,3,1,0,0,0,0,-1200000000,0,0,0,700000000,500000000,0,0,0,0,11,76,16.7890410959,2009,4992,-0.017,10,25,0.36,0.365,-0.005,-0.005,37440,32897,17385,76,-0.085,0.009021067,1,1
613,1316,1328,0,0,0,0,4,6,0,0,0,0,0,0,0,0,-6900000000,6900000000,0,0,0,0,11,245,1.5178082192,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,26067,20809,15657,245,-0.45,-0.51,1,1
674,1678,1690,12,0,0,0,19,13,0,0,0,0,12000000000,0,0,0,-10000000000,-2000000000,0,0,0,0,1,150,4.3342465753,3005,10497,0.003,3,5,-0.11,-0.115,0.005,0.005,46662,40010,11714,150,-0.068306213,0.0044976768,1,1
723,1956,1968,6,0,0,1,20,25,0,0,0,0,1400000000,0,0,-4400000000,30600000000,-27600000000,0,0,0,0,3,75,6.7890410959,4505,10517,-0.006,5,10,-0.075,-0.075,0.0,0.0,76633,65544,55617,75,-0.070738255,0.009246351,1,0
551,816,822,2,2,0,0,4,3,0,0,0,0,-14100000000,4200000000,0,0,6900000000,3000000000,0,0,0,0,11,80,18.5424657534,2009,4992,-0.017,10,25,0.47,0.475,-0.005,-0.005,40742,32756,14825,80,-0.06852737090000001,0.0091773295,1,1
602,1175,1185,2,2,0,0,2,1,0,0,0,0,-15000000000,0,0,0,0,15000000000,0,0,0,0,15,91,1.0547945205,2801,8916,0.006,1,3,-0.165,-0.165,0.0,0.0,20749,17461,10309,91,-0.5,-0.1000940439,1,1
589,1057,1066,2,0,0,0,16,8,0,0,0,0,6600000000,0,0,0,-12600000000,6000000000,0,0,0,0,15,268,29.0739726027,1003,3253,0.002,25,-1,0.8440000000000001,0.835,0.009000000000000001,-0.02,25189,21809,12767,268,-0.096,0.0092400896,1,1
565,865,871,2,0,0,0,66,44,0,0,0,0,13700000000,0,0,0,3000000000,-16700000000,0,0,0,0,11,8,19.7917808219,2009,4992,-0.017,10,25,0.546,0.555,-0.009000000000000001,-0.005,11977,9938,6557,8,-0.12348321720000001,-0.0063694364,1,1
637,1472,1484,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,182,1.8219178082,2805,12807,0.009000000000000001,1,3,-0.175,-0.17,-0.005,-0.01,92891,73841,57957,182,-0.01,-0.0031474539,1,1
567,876,882,19,1,0,0,8,3,0,0,0,0,-7500000000,10000000000,0,0,0,-2500000000,0,0,0,0,3,56,10.0410958904,2017,5475,-0.006999999999999999,10,25,0.04,0.045,-0.005,-0.005,16709,14575,8615,56,-0.12,0.005875797800000001,1,1
680,1710,1722,8,1,0,0,4,2,0,0,0,0,700000000,17000000000,0,0,-23200000000,5500000000,0,0,0,0,1,242,4.8301369863,3005,10497,0.003,3,5,-0.104,-0.109,0.005,0.006,25226,20868,11447,242,-0.075,0.0099710907,1,0
567,876,882,19,1,0,0,8,3,0,0,0,0,-7500000000,10000000000,0,0,0,-2500000000,0,0,0,0,3,56,10.0410958904,2017,5475,-0.006999999999999999,10,25,0.04,0.045,-0.005,-0.005,16709,14575,8615,56,-0.12,0.005875797800000001,1,1
633,1452,1464,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,127,1.2821917808,2801,4911,-0.008,1,3,-0.125,-0.15,0.025,0.005,27192,24660,14890,127,-0.06,0.0032434351000000003,1,1
544,770,776,3,5,0,0,2,6,1,0,0,0,0,1500000000,0,0,0,-1400000000,-100000000,0,0,0,15,24,17.3178082192,2019,7279,0.003,10,25,0.405,0.4,0.005,-0.015,38530,32797,13151,24,-0.0735714286,0.0089633438,1,1
607,1257,1268,2,0,0,0,4,1,0,0,0,0,100000000,0,0,0,0,-100000000,0,0,0,0,13,28,1.0602739726000001,2805,12807,0.009000000000000001,1,3,-0.17,-0.17,0.0,-0.01,25885,20915,9260,28,-0.0800101584,0.0097610594,1,1
714,1917,1929,12,0,0,0,28,35,4,0,0,0,-1900000000,0,0,0,200000000,1700000000,0,0,0,0,3,173,6.038356164400001,4505,10517,-0.006,5,10,-0.09,-0.09,0.0,0.0,77737,65543,40396,173,-0.0828,0.0088442767,1,1
658,1596,1608,22,2,0,0,7,3,0,0,0,0,12000000000,0,0,0,0,-12000000000,0,0,0,0,11,271,3.0328767123,3003,6580,-0.012,3,5,-0.11,-0.126,0.016,0.004,21908,20100,10349,271,-0.065,-0.0075852498,1,0
573,902,910,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,130,10.2876712329,2009,4992,-0.017,10,25,0.05,0.05,0.0,-0.004,8761,7310,3693,130,-0.1,0.0099057964,1,1
750,2055,2067,0,0,0,0,54,34,2,2,0,0,0,0,0,0,37400000000,-500000000,1800000000,-38700000000,0,0,2,30,9.0739726027,4507,11463,-0.009000000000000001,5,10,0.02,0.015,0.005,-0.005,80636,65354,68491,30,-0.3666098614,-0.4040762621,1,0
744,2027,2039,0,0,0,0,41,32,0,1,0,0,0,0,0,0,-29000000000,400000000,0,28600000000,0,0,13,20,8.5808219178,4506,10921,0.006,5,10,0.005,-0.005,0.01,-0.005,78167,65571,63038,20,-0.1923995657,-0.20277862600000002,1,0
711,1890,1902,34,2,0,0,7,4,2,0,0,0,-1700000000,0,0,0,10700000000,-9000000000,0,0,0,0,3,142,5.5397260274,4505,10517,-0.006,5,10,-0.09,-0.091,0.001,0.004,26334,21050,5332,142,0.0,0.0058809978,1,1
491,318,323,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,11.038356164400001,2009,4992,-0.017,10,25,0.08,0.08,0.0,-0.005,8697,7288,2981,34,-0.085,0.01,1,0
647,1518,1530,3,5,0,0,9,8,0,0,0,0,-66300000000,61900000000,0,0,15500000000,-11100000000,0,0,0,0,1,92,2.5808219178,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.005,88563,74413,66664,92,-0.07271743879999999,0.0097702198,1,1
680,1710,1722,8,1,0,0,4,2,0,0,0,0,700000000,17000000000,0,0,-23200000000,5500000000,0,0,0,0,1,242,4.8301369863,3005,10497,0.003,3,5,-0.104,-0.109,0.005,0.006,25226,20868,11447,242,-0.075,0.0099710907,1,0
506,455,460,2,2,0,0,1,0,0,0,0,0,500000000,0,0,0,-500000000,0,0,0,0,0,4,185,13.095890411,2011,6069,0.001,10,25,0.193,0.195,-0.002,0.005,12562,10061,1911,185,-0.105,0.0085064935,1,1
629,1400,1412,2,2,0,0,10,4,0,0,0,0,9500000000,0,0,0,0,-9500000000,0,0,0,0,1,71,2.5808219178,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.01,70770,60084,25883,71,-0.095,0.0065895903,1,0
714,1917,1929,12,0,0,0,28,35,4,0,0,0,-1900000000,0,0,0,200000000,1700000000,0,0,0,0,3,173,6.038356164400001,4505,10517,-0.006,5,10,-0.09,-0.09,0.0,0.0,77737,65543,40396,173,-0.0828,0.0088442767,1,1
486,157,161,6,4,0,0,1,0,0,0,0,0,100000000,0,0,0,-100000000,0,0,0,0,0,2,183,20.3342465753,2006,4580,-0.01,10,25,0.52,0.515,0.005,-0.005,12617,10946,1433,183,-0.1,-0.065012743,1,0
592,1065,1074,2,0,0,0,15,4,0,0,0,0,-2600000000,0,0,0,2900000000,-300000000,0,0,0,0,3,176,29.306849315100003,1003,2379,-0.004,25,-1,0.82,0.83,-0.01,-0.005,25440,21704,9470,176,-0.16016666670000002,0.0035392535,1,1
639,1481,1493,4,3,0,0,3,6,2,0,0,0,-149900000000,150000000000,0,0,-100000000,0,0,0,0,0,13,141,2.0739726027,2805,12807,0.009000000000000001,1,3,-0.159,-0.155,-0.004,-0.01,55873,49074,35411,141,-0.0787635756,0.0091210887,1,0
487,174,178,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,214,21.3342465753,2006,4580,-0.01,10,25,0.55,0.545,0.005,-0.005,18225,15593,1655,214,-0.08,-0.065,1,0
519,570,575,3,9,0,0,1,0,0,0,0,0,-2200000000,1700000000,0,0,500000000,0,0,0,0,0,2,281,14.328767123299999,2006,4580,-0.01,10,25,0.245,0.24,0.005,-0.005,23624,20045,3730,281,-0.08,0.01,1,0
543,767,773,2,1,0,0,1,2,0,0,0,0,-400000000,200000000,0,0,-1500000000,1700000000,0,0,0,0,11,24,17.2931506849,2009,4992,-0.017,10,25,0.39,0.395,-0.005,-0.005,38530,32797,13151,24,-0.085,0.0099461045,1,0
720,1946,1958,16,0,0,0,30,10,0,0,0,0,57900000000,0,0,0,-58400000000,500000000,0,0,0,0,3,151,6.5397260274,4505,10517,-0.006,5,10,-0.08,-0.08,0.0,0.0,78244,65491,41896,151,-0.08601265820000001,0.0065322536,1,0
761,2212,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,8.898630137,4505,10517,-0.006,5,10,-0.055,-0.055,0.0,0.0,19024,17974,5552,98,-0.08199999999999999,-0.08199999999999999,1,1
736,1998,2010,2,0,0,0,30,26,1,0,0,0,200000000,0,0,0,-9100000000,10400000000,-1500000000,0,0,0,13,129,7.8273972603,4506,10921,0.006,5,10,-0.025,-0.03,0.005,-0.005,75442,65610,62722,129,-0.1797172237,0.0053838642,1,0
507,460,465,0,0,0,0,3,3,0,0,0,0,0,0,0,0,-1000000000,1000000000,0,0,0,0,11,185,13.038356164400001,2009,4992,-0.017,10,25,0.17,0.17,0.0,-0.005,12562,10061,1911,185,-0.0719565217,0.01,1,0
518,566,571,9,2,0,0,2,1,0,0,0,0,25300000000,-25100000000,0,0,200000000,-400000000,0,0,0,0,11,65,14.038356164400001,2009,4992,-0.017,10,25,0.21600000000000005,0.22,-0.004,-0.005,12499,10044,2259,65,-0.08533333330000001,0.0099905245,1,0
679,1708,1720,2,1,0,0,9,3,0,0,0,0,-3400000000,3000000000,0,0,-100000000,500000000,0,0,0,0,15,109,4.8054794521,3004,9144,0.006,3,5,-0.109,-0.11,0.001,-0.005,47149,40921,11523,109,-0.075061082,0.01,1,2
705,1783,1795,1,4,1,0,18,12,3,0,0,0,42000000000,62700000000,-108600000000,0,-800000000,8800000000,-4100000000,0,0,0,15,197,4.8054794521,3004,9144,0.006,3,5,-0.12,-0.125,0.005,-0.005,23993,22065,43917,197,-0.0919091264,-0.0051628589,1,0
701,1773,1785,0,0,0,0,32,32,2,0,0,0,0,0,0,0,-900000000,900000000,0,0,0,0,11,119,4.5342465753,3003,6580,-0.012,3,5,-0.111,-0.125,0.014,0.001,76228,65244,62273,119,-0.5957058824,-0.6082621951,1,1
733,1987,1999,0,0,0,0,28,30,1,2,0,0,0,0,0,0,-200000000,-3300000000,3500000000,0,0,0,2,252,7.5753424658,4507,11463,-0.009000000000000001,5,10,-0.035,-0.04,0.005,-0.005,27490,21974,17598,252,-0.29863732390000003,-0.3574480969,1,1
704,1782,1794,6,5,1,0,65,68,2,3,0,0,-35300000000,39200000000,-10000000000,0,10100000000,-20200000000,-3800000000,20000000000,0,0,11,197,4.7808219178,3003,6580,-0.012,3,5,-0.095,-0.11,0.015,0.001,23993,22065,49521,197,-0.1394900222,-0.0792623843,1,1
698,1763,1775,114,3,0,0,24,25,3,0,0,0,-160700000000,160000000000,0,0,-13500000000,13800000000,400000000,0,0,0,11,239,4.2849315068000005,3003,6580,-0.012,3,5,-0.105,-0.12,0.015,0.001,75566,65223,54430,239,-0.1214828897,-0.0005357143000000001,1,1
625,1353,1365,2,2,0,0,5,8,1,0,0,0,0,0,0,0,-9000000000,14000000000,-5000000000,0,0,0,15,179,1.8739726027,2801,8916,0.006,1,3,-0.17,-0.17,0.0,-0.001,22771,19882,4423,179,-0.0971334068,-0.0035884831,1,0
651,1527,1539,2,0,0,0,12,27,0,0,0,0,-3700000000,0,0,0,400000000,3300000000,0,0,0,0,1,163,2.8301369863,2812,10810,-0.001,1,3,-0.14,-0.145,0.005,0.005,84655,70411,56410,163,-0.0854950663,-0.0925540765,1,1
489,241,245,3,6,0,0,4,1,0,0,0,0,16000000000,-16500000000,0,0,0,500000000,0,0,0,0,2,99,24.8328767123,2006,4580,-0.01,10,25,0.635,0.63,0.005,-0.005,31358,25594,5666,99,-0.11,-0.0656768559,1,1
750,2055,2067,0,0,0,0,54,34,2,2,0,0,0,0,0,0,37400000000,-500000000,1800000000,-38700000000,0,0,2,30,9.0739726027,4507,11463,-0.009000000000000001,5,10,0.02,0.015,0.005,-0.005,80636,65354,68491,30,-0.3666098614,-0.4040762621,1,0
744,2027,2039,0,0,0,0,41,32,0,1,0,0,0,0,0,0,-29000000000,400000000,0,28600000000,0,0,13,20,8.5808219178,4506,10921,0.006,5,10,0.005,-0.005,0.01,-0.005,78167,65571,63038,20,-0.1923995657,-0.20277862600000002,1,0
664,1617,1629,2,2,0,0,12,10,0,0,0,0,-67700000000,72700000000,0,0,0,-5000000000,0,0,0,0,1,171,3.3342465753,3005,10497,0.003,3,5,-0.129,-0.134,0.005,0.006,21925,20073,7286,171,-0.0634615385,0.01,1,0
671,1666,1678,2,2,0,0,0,6,1,0,0,0,200000000,0,0,0,0,0,-200000000,0,0,0,11,229,4.0328767123,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,24084,19901,7839,229,-0.06196142530000001,0.0097179299,1,0
745,2028,2040,7,1,0,0,19,16,0,1,0,0,-32300000000,13300000000,0,0,75400000000,-1900000000,0,-54500000000,0,0,7,20,8.6,4510,12335,0.002,5,10,-0.01,-0.005,-0.005,-0.005,78167,65571,62802,20,-0.1975283733,-0.2054160126,1,1
650,1526,1538,2,0,0,0,12,33,0,0,0,0,-13500000000,0,0,0,-1500000000,15000000000,0,0,0,0,13,163,2.8246575342,2805,12807,0.009000000000000001,1,3,-0.15,-0.149,-0.001,-0.009000000000000001,84655,70411,56410,163,-0.08549982699999999,-0.0907404326,1,1
760,2175,2187,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,500000000,-500000000,0,0,0,9,116,6.8602739726,4503,9721,-0.001,5,10,-0.08,-0.09,0.01,0.005,5990,5990,1528,116,-0.1,-0.1,1,1
698,1763,1775,114,3,0,0,24,25,3,0,0,0,-160700000000,160000000000,0,0,-13500000000,13800000000,400000000,0,0,0,11,239,4.2849315068000005,3003,6580,-0.012,3,5,-0.105,-0.12,0.015,0.001,75566,65223,54430,239,-0.1214828897,-0.0005357143000000001,1,1
650,1526,1538,2,0,0,0,12,33,0,0,0,0,-13500000000,0,0,0,-1500000000,15000000000,0,0,0,0,13,163,2.8246575342,2805,12807,0.009000000000000001,1,3,-0.15,-0.149,-0.001,-0.009000000000000001,84655,70411,56410,163,-0.08549982699999999,-0.0907404326,1,1
598,1086,1095,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,30.8383561644,1003,2812,-0.01,25,-1,0.705,0.7,0.005,-0.01,7277,7018,1222,16,-0.0908955224,0.009752676,1,0
667,1641,1653,3,1,0,0,24,23,0,0,0,0,700000000,12900000000,0,0,0,-14000000000,0,0,0,0,15,89,3.8054794521,3004,9144,0.006,3,5,-0.129,-0.13,0.001,-0.005,48512,40040,13328,89,-0.07790349419999999,0.0095504496,1,0
646,1498,1510,4,0,0,0,10,5,0,0,0,0,-2800000000,0,0,0,9800000000,-7000000000,0,0,0,0,15,272,2.0547945205,2801,8916,0.006,1,3,-0.154,-0.155,0.001,0.0,26984,24589,12735,272,-0.0955633803,-0.0395592705,1,0
685,1726,1738,3,31,0,0,16,18,2,0,0,0,-800000000,-5000000000,0,0,800000000,5000000000,0,0,0,0,1,241,3.3342465753,3005,10497,0.003,3,5,-0.135,-0.14,0.005,0.005,81131,68807,56685,241,-0.0800296462,-0.0266353245,1,1
678,1707,1719,3,1,0,0,14,23,0,0,0,0,63100000000,-20000000000,0,0,-13100000000,-30000000000,0,0,0,0,11,109,4.7808219178,3003,6580,-0.012,3,5,-0.09,-0.104,0.014,0.0,47149,40921,11523,109,-0.0650647642,0.0048356183,1,1
667,1641,1653,3,1,0,0,24,23,0,0,0,0,700000000,12900000000,0,0,0,-14000000000,0,0,0,0,15,89,3.8054794521,3004,9144,0.006,3,5,-0.129,-0.13,0.001,-0.005,48512,40040,13328,89,-0.07790349419999999,0.0095504496,1,0
675,1683,1695,2,2,0,0,9,9,0,0,0,0,-7000000000,0,0,0,12000000000,-5000000000,0,0,0,0,11,150,4.2849315068000005,3003,6580,-0.012,3,5,-0.1,-0.115,0.015,0.0,46662,40010,11716,150,-0.0709079869,0.0086627301,1,1
734,1989,2001,2,0,0,0,16,17,4,0,0,0,1900000000,0,0,0,-10100000000,8600000000,-400000000,0,0,0,7,0,7.6,4510,12335,0.002,5,10,-0.046,-0.044,-0.002,-0.009000000000000001,51505,43805,38140,0,-0.1013498099,-0.0373011963,1,0
761,2212,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,8.898630137,4505,10517,-0.006,5,10,-0.055,-0.055,0.0,0.0,19024,17974,5552,98,-0.08199999999999999,-0.08199999999999999,1,1
670,1661,1673,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,229,4.095890411,3004,8789,0.003,3,5,-0.13,-0.13,0.0,0.0,24084,19901,7839,229,-0.1,0.0018425842,1,0
