,Unnamed: 0,contract_count_10,contract_count_11,contract_count_14,contract_count_15,contract_count_20,contract_count_21,contract_count_24,contract_count_25,contract_count_30,contract_count_31,contract_face_10,contract_face_11,contract_face_14,contract_face_15,contract_face_20,contract_face_21,contract_face_24,contract_face_25,contract_face_30,contract_face_31,date,stock_snm_x,zanzon,bid,offer,rate,remaining_years_from,remaining_years_to,simple_yield_1days_from_ope,simple_yield_2days_from_ope,simple_yield_fluctuation_2to1,simple_yield_fluctuation_3to2,amount_sum,bid_price,balance,stock_snm_x.1,aggre_rate_buy,aggre_rate_sell,fluctuation_buy_rate,fluctuation_sell_rate
0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,163,17.44657534,2006,4222,0.01,10,25,0.305,0.305,0.0,0.005,3998,3998,539,163,-0.10252688199999999,-0.15,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,163,17.44657534,2002,6225,0.005,10,25,0.305,0.305,0.0,-0.005,3998,3998,539,163,-0.10252688199999999,-0.15,0,0
2,2,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,2700000000.0,0.0,0,0.0,0,0,3,163,15.77534247,2009,4236,-0.005,10,25,0.33,0.325,0.005,-0.02,3998,3998,2268,163,-0.102072539,-0.15,0,0
3,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,163,15.789041099999999,2009,4992,-0.017,10,25,0.315,0.32,-0.005,-0.005,3998,3998,2268,163,-0.102072539,0.01,0,0
4,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,163,15.79452055,2017,5475,-0.006999999999999999,10,25,0.325,0.33,-0.005,-0.005,3998,3998,2268,163,-0.102072539,0.01,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,255,17.48493151,2006,4222,0.01,10,25,0.31,0.305,0.005,0.005,3993,3993,1447,255,-0.090648536,-0.14,0,0
6,6,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0.0,-5900000000.0,0,0.0,0,0,9,255,16.00273973,2002,6225,0.005,10,25,0.305,0.305,0.0,-0.005,3993,3993,1447,255,-0.090648536,-0.14,1,0
7,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,255,17.48493151,2009,4236,-0.005,10,25,0.33,0.325,0.005,-0.02,3993,3993,682,255,-0.067848297,-0.14,0,0
8,8,2,0,0,0,0,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,255,16.04109589,2009,4992,-0.017,10,25,0.315,0.32,-0.005,-0.005,3993,3993,682,255,-0.03283237,0.00132948,0,0
9,9,2,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,255,16.04657534,2017,5475,-0.006999999999999999,10,25,0.325,0.33,-0.005,-0.005,3993,3993,682,255,-0.03283237,0.00132948,0,0
10,10,2,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,255,16.04657534,2017,5475,-0.006999999999999999,10,25,0.325,0.33,-0.005,-0.005,3993,3993,682,255,-0.03283237,0.00132948,0,0
11,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,221,17.8109589,2006,4222,0.01,10,25,0.315,0.315,0.0,0.005,4007,4007,1321,221,-0.11,0.01,0,0
12,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,221,17.8109589,2002,6225,0.005,10,25,0.315,0.315,0.0,-0.005,4007,4007,1321,221,-0.11,0.01,0,0
13,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,221,17.8109589,2009,4236,-0.005,10,25,0.34,0.335,0.005,-0.02,4007,4007,1231,221,-0.11,0.01,0,0
14,14,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,221,16.29315068,2009,4992,-0.017,10,25,0.325,0.33,-0.005,-0.005,4007,4007,1231,221,-0.11,0.01,0,0
15,15,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,221,16.29863014,2017,5475,-0.006999999999999999,10,25,0.335,0.34,-0.005,-0.005,4007,4007,1231,221,-0.11,0.01,0,0
16,16,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,221,16.29863014,2017,5475,-0.006999999999999999,10,25,0.335,0.34,-0.005,-0.005,4007,4007,1231,221,-0.11,0.01,0,0
17,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,132,17.60273973,2006,4222,0.01,10,25,0.33,0.33,0.0,0.005,3995,3995,1904,132,-0.102,-0.105,0,0
18,18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,132,17.60273973,2002,6225,0.005,10,25,0.33,0.33,0.0,-0.005,3995,3995,1904,132,-0.102,-0.105,0,0
19,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,132,17.60273973,2009,4236,-0.005,10,25,0.355,0.35,0.005,-0.02,3995,3995,539,132,-0.102,-0.105,0,0
20,20,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,132,16.54246575,2009,4992,-0.017,10,25,0.34,0.345,-0.005,-0.005,3995,3995,539,132,-0.102,-0.105,0,1
21,21,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,132,16.54794521,2017,5475,-0.006999999999999999,10,25,0.35,0.355,-0.005,-0.005,3995,3995,539,132,-0.102,0.01,0,0
22,22,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,132,16.54794521,2017,5475,-0.006999999999999999,10,25,0.35,0.355,-0.005,-0.005,3995,3995,539,132,-0.102,0.01,0,0
23,23,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,154,16.7369863,2006,4222,0.01,10,25,0.335,0.335,0.0,0.005,4998,4998,1703,154,-0.11325284099999999,-0.11067471599999999,0,0
24,24,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,154,16.75068493,2002,6225,0.005,10,25,0.335,0.335,0.0,-0.006,4998,4998,1703,154,-0.11325284099999999,-0.11067471599999999,0,0
25,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,154,18.42465753,2009,4236,-0.005,10,25,0.36,0.355,0.005,-0.02,4998,4998,1447,154,-0.11325284099999999,-0.11067471599999999,0,0
26,26,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,154,16.789041100000002,2009,4992,-0.017,10,25,0.345,0.35,-0.005,-0.005,4998,4998,1447,154,-0.11325284099999999,-0.11067471599999999,0,1
27,27,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,154,16.79452055,2017,5475,-0.006999999999999999,10,25,0.355,0.36,-0.005,-0.005,4998,4998,1447,154,-0.11325284099999999,-0.030568182000000003,0,0
28,28,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,154,16.79452055,2017,5475,-0.006999999999999999,10,25,0.355,0.36,-0.005,-0.005,4998,4998,1447,154,-0.11325284099999999,-0.030568182000000003,0,0
29,29,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,1,18.72876712,2006,4222,0.01,10,25,0.35,0.35,0.0,0.005,4994,4994,834,1,-0.11,-0.1,0,0
30,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,1,18.72876712,2002,6225,0.005,10,25,0.35,0.35,0.0,-0.005,4994,4994,834,1,-0.104512195,-0.1,0,0
31,31,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,1,18.72876712,2009,4236,-0.005,10,25,0.37,0.365,0.005,-0.02,4994,4994,1321,1,-0.104512195,-0.1,0,0
32,32,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,1,17.04109589,2009,4992,-0.017,10,25,0.355,0.365,-0.01,-0.005,4994,4994,1321,1,-0.104512195,-0.089939024,0,1
33,33,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,1,17.04657534,2017,5475,-0.006999999999999999,10,25,0.37,0.375,-0.005,-0.005,4994,4994,1321,1,-0.104512195,0.01,0,0
34,34,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,1,17.04657534,2017,5475,-0.006999999999999999,10,25,0.37,0.375,-0.005,-0.005,4994,4994,1321,1,-0.104512195,0.01,0,0
35,35,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,22,19.15342466,2006,4222,0.01,10,25,0.36,0.36,0.0,0.005,5056,4993,987,22,-0.142105263,-0.125,0,0
36,36,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0,0,0.0,-15000000000.0,0,0.0,0,0,9,22,17.25479452,2002,6225,0.005,10,25,0.36,0.36,0.0,-0.005,5056,4993,987,22,-0.142105263,-0.125,1,0
37,37,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,22,19.15342466,2009,4236,-0.005,10,25,0.38,0.375,0.005,-0.02,5056,4993,1904,22,-0.024734042999999997,-0.125,0,0
38,38,2,0,0,0,0,6,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,22,17.29315068,2009,4992,-0.017,10,25,0.365,0.375,-0.01,-0.005,5056,4993,1904,22,-0.024734042999999997,-0.0029255320000000002,0,0
39,39,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,22,17.29863014,2017,5475,-0.006999999999999999,10,25,0.38,0.385,-0.005,-0.005,5056,4993,1904,22,-0.024734042999999997,-0.0029255320000000002,0,0
40,40,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,22,17.29863014,2017,5475,-0.006999999999999999,10,25,0.38,0.385,-0.005,-0.005,5056,4993,1904,22,-0.024734042999999997,-0.0029255320000000002,0,0
41,41,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,288,19.26849315,2006,4222,0.01,10,25,0.375,0.375,0.0,0.005,4998,4998,2164,288,-0.11,-0.105,0,0
42,42,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,288,19.26849315,2002,6225,0.005,10,25,0.375,0.375,0.0,-0.005,4998,4998,2164,288,-0.093417085,-0.1071875,0,0
43,43,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,288,19.26849315,2009,4236,-0.005,10,25,0.395,0.39,0.005,-0.02,4998,4998,1703,288,-0.093417085,-0.1071875,0,0
44,44,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,288,17.54246575,2009,4992,-0.017,10,25,0.38,0.39,-0.01,-0.005,4998,4998,1703,288,-0.093417085,-0.08422110599999999,0,1
45,45,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,288,17.54794521,2017,5475,-0.006999999999999999,10,25,0.395,0.4,-0.005,-0.005,4998,4998,1703,288,-0.093417085,0.002462312,0,0
46,46,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,103,19.23835616,2006,4222,0.01,10,25,0.39,0.39,0.0,0.005,5194,4997,882,103,-0.11,0.008584906,0,0
47,47,0,8,0,0,0,0,0,0,0,0,0.0,-36100000000.0,0,0,0.0,0.0,0,0.0,0,0,9,103,17.75068493,2002,6225,0.005,10,25,0.39,0.39,0.0,-0.005,5194,4997,882,103,-0.11,0.008584906,0,0
48,48,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,103,19.23835616,2009,4236,-0.005,10,25,0.405,0.405,0.0,-0.025,5194,4997,834,103,-0.110808625,0.008584906,0,0
49,49,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,103,17.789041100000002,2009,4992,-0.017,10,25,0.4,0.405,-0.005,-0.005,5194,4997,834,103,-0.110808625,0.01,0,0
50,50,2,0,0,0,1,0,0,0,0,0,-100000000.0,0.0,0,0,100000000.0,0.0,0,0.0,0,0,1,103,17.79452055,2017,5475,-0.006999999999999999,10,25,0.41,0.415,-0.005,-0.005,5194,4997,834,103,-0.110808625,0.01,0,2
51,51,2,0,0,0,1,0,0,0,0,0,-100000000.0,0.0,0,0,100000000.0,0.0,0,0.0,0,0,1,103,17.79452055,2017,5475,-0.006999999999999999,10,25,0.41,0.415,-0.005,-0.005,5194,4997,834,103,-0.110808625,0.01,0,2
52,52,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,257,19.50136986,2006,4222,0.01,10,25,0.4,0.4,0.0,0.005,5380,4998,949,257,-0.11,0.01,0,0
53,53,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,-4900000000.0,0,0.0,0,0,9,257,18.00273973,2002,6225,0.005,10,25,0.4,0.4,0.0,-0.005,5380,4998,949,257,-0.11,0.01,1,0
54,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,257,19.50136986,2009,4236,-0.005,10,25,0.42,0.415,0.005,-0.025,5380,4998,987,257,-0.08794871800000001,0.01,0,0
55,55,2,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,257,18.04109589,2009,4992,-0.017,10,25,0.41,0.415,-0.005,-0.005,5380,4998,987,257,-0.08794871800000001,0.01,0,0
56,56,2,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,500000000.0,-500000000.0,0,0.0,0,0,1,257,18.04657534,2017,5475,-0.006999999999999999,10,25,0.42,0.425,-0.005,-0.005,5380,4998,987,257,-0.08794871800000001,0.01,1,2
57,57,2,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0,500000000.0,-500000000.0,0,0.0,0,0,1,257,18.04657534,2017,5475,-0.006999999999999999,10,25,0.42,0.425,-0.005,-0.005,5380,4998,987,257,-0.08794871800000001,0.01,1,2
58,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,215,14.32328767,2006,4222,0.01,10,25,0.15,0.149,0.001,0.004,2998,2998,652,215,-0.25,-0.26,0,0
59,59,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,215,14.32328767,2002,6225,0.005,10,25,0.15,0.15,0.0,0.0,2998,2998,652,215,-0.25,-0.26,0,0
60,60,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,215,12.69589041,2009,4236,-0.005,10,25,0.16,0.155,0.005,-0.015,2998,2998,680,215,-0.25,-0.26,0,0
61,64,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,80,19.79452055,2006,4222,0.01,10,25,0.41,0.41,0.0,0.005,5055,4997,989,80,-0.11,0.01,0,0
62,65,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,80,19.79452055,2002,6225,0.005,10,25,0.41,0.41,0.0,-0.005,5055,4997,989,80,-0.11,0.01,0,0
63,66,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,80,19.79452055,2009,4236,-0.005,10,25,0.43,0.425,0.005,-0.025,5055,4997,2164,80,-0.11,0.01,0,0
64,67,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,80,18.29315068,2009,4992,-0.017,10,25,0.415,0.42,-0.005,-0.005,5055,4997,2164,80,-0.11,0.01,0,0
65,68,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,80,18.29863014,2017,5475,-0.006999999999999999,10,25,0.425,0.435,-0.01,-0.005,5055,4997,2083,80,-0.11,0.01,0,0
66,69,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,268,20.10136986,2006,4222,0.01,10,25,0.425,0.425,0.0,0.005,5182,4995,773,268,0.0,-0.13,0,0
67,70,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,268,20.10136986,2002,6225,0.005,10,25,0.425,0.425,0.0,-0.005,5182,4995,773,268,0.0,-0.13,0,0
68,71,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,268,20.10136986,2009,4236,-0.005,10,25,0.445,0.44,0.005,-0.025,5182,4995,882,268,0.0,-0.13,0,0
69,72,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,268,18.54246575,2009,4992,-0.017,10,25,0.43,0.435,-0.005,-0.005,5182,4995,882,268,0.0,-0.08722222199999999,0,0
70,73,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,268,18.54794521,2017,5475,-0.006999999999999999,10,25,0.44,0.45,-0.01,-0.005,5182,4995,862,268,-0.046511628,-0.030697673999999998,0,0
71,74,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,268,18.54794521,2017,5475,-0.006999999999999999,10,25,0.44,0.45,-0.01,-0.005,5182,4995,862,268,-0.046511628,-0.030697673999999998,0,0
72,75,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,193,20.34520548,2006,4222,0.01,10,25,0.435,0.435,0.0,0.005,5379,4998,706,193,-0.11,-0.13,0,0
73,76,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,193,20.34520548,2002,6225,0.005,10,25,0.435,0.435,0.0,-0.005,5379,4998,706,193,-0.11,-0.13,0,0
74,77,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0,0,0.0,-600000000.0,600000000,0.0,0,0,3,193,18.77808219,2009,4236,-0.005,10,25,0.455,0.45,0.005,-0.025,5379,4998,949,193,-0.048888889000000005,-0.13,2,1
75,78,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,193,18.79178082,2009,4992,-0.017,10,25,0.44,0.445,-0.005,-0.005,5379,4998,949,193,-0.048888889000000005,0.004814815,0,0
76,79,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,193,18.79726027,2017,5475,-0.006999999999999999,10,25,0.45,0.455,-0.005,-0.005,5379,4998,949,193,-0.048888889000000005,0.004814815,0,0
77,80,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,193,18.79726027,2017,5475,-0.006999999999999999,10,25,0.45,0.455,-0.005,-0.005,5379,4998,949,193,-0.048888889000000005,0.004814815,0,0
78,81,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,231,21.26849315,2006,4222,0.01,10,25,0.445,0.445,0.0,0.005,6553,5998,2316,231,-0.01,-0.13,0,0
79,82,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,231,21.26849315,2002,6225,0.005,10,25,0.445,0.445,0.0,-0.005,6553,5998,2316,231,-0.01,-0.13,0,0
80,83,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,231,21.26849315,2009,4236,-0.005,10,25,0.465,0.46,0.005,-0.025,6553,5998,989,231,-0.01,-0.13,0,0
81,84,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,231,21.26849315,2009,4992,-0.017,10,25,0.45,0.455,-0.005,-0.005,6553,5998,989,231,-0.01,-0.13,0,0
82,85,2,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,0.0,-300000000.0,300000000,0.0,0,0,1,231,19.04931507,2017,5475,-0.006999999999999999,10,25,0.46,0.465,-0.005,-0.005,6553,5998,939,231,-0.070344828,-0.010689655,2,2
83,86,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,100,20.79726027,2006,4222,0.01,10,25,0.455,0.455,0.0,0.005,6111,5998,1459,100,-0.02,-0.15,0,0
84,87,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,100,20.79726027,2002,6225,0.005,10,25,0.455,0.455,0.0,-0.005,6111,5998,1459,100,-0.02,-0.15,0,0
85,88,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,400000000.0,0.0,0,0.0,0,0,3,100,19.28219178,2009,4236,-0.005,10,25,0.475,0.475,0.0,-0.025,6111,5998,648,100,-0.02,-0.15,0,1
86,89,2,1,0,0,0,0,0,0,0,0,-9000000000.0,9000000000.0,0,0,0.0,0.0,0,0.0,0,0,2,100,19.29589041,2009,4992,-0.017,10,25,0.465,0.47,-0.005,-0.005,6111,5998,648,100,-0.0605,0.004,1,2
87,90,2,0,0,0,3,2,0,0,0,0,-100000000.0,0.0,0,0,700000000.0,-600000000.0,0,0.0,0,0,1,100,19.30136986,2017,5475,-0.006999999999999999,10,25,0.475,0.48,-0.005,-0.005,6111,5998,648,100,-0.02,-0.05,2,2
88,91,2,0,0,0,3,2,0,0,0,0,-100000000.0,0.0,0,0,700000000.0,-600000000.0,0,0.0,0,0,1,100,19.30136986,2017,5475,-0.006999999999999999,10,25,0.475,0.48,-0.005,-0.005,6111,5998,648,100,-0.02,-0.05,2,2
89,92,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,247,21.04931507,2006,4222,0.01,10,25,0.475,0.475,0.0,0.005,6406,5998,714,247,0.0,0.01,0,0
90,93,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0.0,-5000000000.0,0,0.0,0,0,9,247,19.50684932,2002,6225,0.005,10,25,0.475,0.475,0.0,-0.005,6406,5998,714,247,0.0,0.01,0,0
91,94,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,247,21.04931507,2009,4236,-0.005,10,25,0.495,0.49,0.005,-0.025,6406,5998,706,247,0.0,0.01,0,0
92,95,2,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,247,19.54520548,2009,4992,-0.017,10,25,0.48,0.485,-0.005,-0.005,6406,5998,706,247,0.0,0.01,0,0
93,96,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,247,19.55068493,2017,5475,-0.006999999999999999,10,25,0.49,0.495,-0.005,-0.005,6406,5998,706,247,0.0,0.01,0,0
94,97,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,247,19.55068493,2017,5475,-0.006999999999999999,10,25,0.49,0.495,-0.005,-0.005,6406,5998,706,247,0.0,0.01,0,0
95,98,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,121,21.40821918,2006,4222,0.01,10,25,0.485,0.485,0.0,0.01,13052,10975,1655,121,-0.125,-0.11,0,0
96,99,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,121,21.40821918,2002,6225,0.005,10,25,0.48,0.48,0.0,-0.005,13052,10975,1655,121,-0.011956521999999999,-0.11,0,0
97,100,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,121,21.40821918,2009,4236,-0.005,10,25,0.495,0.495,0.0,-0.025,13052,10975,1531,121,-0.047307692,-0.11,0,0
98,101,2,0,0,0,6,1,0,0,0,0,4200000000.0,0.0,0,0,-3700000000.0,-500000000.0,0,0.0,0,0,2,121,19.79178082,2009,4992,-0.017,10,25,0.485,0.49,-0.005,-0.005,13052,10975,1531,121,-0.047307692,-0.025897436,2,1
99,102,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,121,19.79726027,2017,5475,-0.006999999999999999,10,25,0.495,0.505,-0.01,-0.005,13052,10975,1416,121,-0.047307692,0.006410256,0,0
100,103,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,121,19.79726027,2017,5475,-0.006999999999999999,10,25,0.495,0.505,-0.01,-0.005,13052,10975,1416,121,-0.047307692,0.006410256,0,0
101,104,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,167,21.75342466,2006,4222,0.01,10,25,0.5,0.5,0.0,0.01,12617,10946,1066,167,-0.11,-0.11,0,0
102,105,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,167,21.75342466,2002,6225,0.005,10,25,0.495,0.495,0.0,-0.01,12617,10946,1066,167,-0.084820144,-0.11,0,0
103,106,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,167,21.75342466,2009,4236,-0.005,10,25,0.515,0.51,0.005,-0.025,12617,10946,1433,167,-0.083661202,-0.11,0,0
104,107,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,2,167,20.29589041,2009,4992,-0.017,10,25,0.499,0.505,-0.006,-0.005,12617,10946,1433,167,-0.077463504,0.006569343,2,0
105,108,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,167,20.30136986,2017,5475,-0.006999999999999999,10,25,0.51,0.52,-0.01,-0.005,12617,10946,1433,167,-0.074807692,0.005480769,0,0
106,109,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,6,273,22.40821918,2006,4222,0.01,10,25,0.515,0.51,0.005,0.01,13025,11051,1629,273,-0.108474576,0.01,0,0
107,110,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,9,273,22.40821918,2002,6225,0.005,10,25,0.505,0.509,-0.004,-0.01,13025,11051,1629,273,-0.108474576,0.01,0,0
108,111,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3,273,22.40821918,2009,4236,-0.005,10,25,0.53,0.525,0.005,-0.025,13025,11051,714,273,-0.102873563,0.01,0,0
